url,depth,status,content_type,summary,tags
https://www.python.org/ftp/python/3.12.4/python-3.12.4-arm64.exe.spdx.json,3,to_visit,,,
https://www.python.org/ftp/python/3.12.4/python-3.12.4-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.4/python-3.12.4-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.4/python-3.12.4-embed-amd64.zip.spdx.json,3,to_visit,,,
https://www.python.org/ftp/python/3.12.4/python-3.12.4-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.4/python-3.12.4-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.4/python-3.12.4-embed-win32.zip.spdx.json,3,to_visit,,,
https://www.python.org/ftp/python/3.12.4/python-3.12.4-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.4/python-3.12.4-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.4/python-3.12.4-embed-arm64.zip.spdx.json,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/Python-3.12.3.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/Python-3.12.3.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/Python-3.12.3.tgz.spdx.json,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/Python-3.12.3.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/Python-3.12.3.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/Python-3.12.3.tar.xz.spdx.json,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-arm64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-arm64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.3/python-3.12.3-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/dev/peps/pep-0657/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0654/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0680/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0673/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0646/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0675/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0655/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0681/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0664/,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/Python-3.11.9.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/Python-3.11.9.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/Python-3.11.9.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/Python-3.11.9.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-arm64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-arm64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.9/python-3.11.9-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.14/Python-3.10.14.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.14/Python-3.10.14.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.14/Python-3.10.14.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.14/Python-3.10.14.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.9.19/Python-3.9.19.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.9.19/Python-3.9.19.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.9.19/Python-3.9.19.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.9.19/Python-3.9.19.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.8.19/Python-3.8.19.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.8.19/Python-3.8.19.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.8.19/Python-3.8.19.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.8.19/Python-3.8.19.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/Python-3.11.8.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/Python-3.11.8.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/Python-3.11.8.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/Python-3.11.8.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-arm64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-arm64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.8/python-3.11.8-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/Python-3.12.2.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/Python-3.12.2.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/Python-3.12.2.tgz.spdx.json,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/Python-3.12.2.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/Python-3.12.2.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/Python-3.12.2.tar.xz.spdx.json,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-arm64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-arm64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.2/python-3.12.2-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/Python-3.12.1.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/Python-3.12.1.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/Python-3.12.1.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/Python-3.12.1.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-arm64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-arm64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.1/python-3.12.1-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/Python-3.11.7.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/Python-3.11.7.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/Python-3.11.7.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/Python-3.11.7.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-arm64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-arm64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.7/python-3.11.7-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/Python-3.12.0.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/Python-3.12.0.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/Python-3.12.0.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/Python-3.12.0.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-arm64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-arm64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.12.0/python-3.12.0-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/Python-3.11.6.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/Python-3.11.6.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/Python-3.11.6.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/Python-3.11.6.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-arm64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-arm64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.6/python-3.11.6-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/Python-3.11.5.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/Python-3.11.5.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/Python-3.11.5.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/Python-3.11.5.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-arm64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-arm64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.5/python-3.11.5-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.13/Python-3.10.13.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.13/Python-3.10.13.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.13/Python-3.10.13.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.13/Python-3.10.13.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.9.18/Python-3.9.18.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.9.18/Python-3.9.18.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.9.18/Python-3.9.18.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.9.18/Python-3.9.18.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.8.18/Python-3.8.18.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.8.18/Python-3.8.18.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.8.18/Python-3.8.18.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.8.18/Python-3.8.18.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.12/Python-3.10.12.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.12/Python-3.10.12.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.12/Python-3.10.12.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.12/Python-3.10.12.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/Python-3.11.4.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/Python-3.11.4.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/Python-3.11.4.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/Python-3.11.4.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-arm64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-arm64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.4/python-3.11.4-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/dev/peps/pep-0537/,3,to_visit,,,
https://www.python.org/ftp/python/3.7.17/Python-3.7.17.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.7.17/Python-3.7.17.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.7.17/Python-3.7.17.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.7.17/Python-3.7.17.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.8.17/Python-3.8.17.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.8.17/Python-3.8.17.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.8.17/Python-3.8.17.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.8.17/Python-3.8.17.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.9.17/Python-3.9.17.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.9.17/Python-3.9.17.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.9.17/Python-3.9.17.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.9.17/Python-3.9.17.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/dev/peps/pep-0623/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0604/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0612/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0626/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0618/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0632/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0613/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0634/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0635/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0636/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0644/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0624/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0597/,3,to_visit,,,
https://www.python.org/dev/peps/pep-0563/,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/Python-3.10.11.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/Python-3.10.11.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/Python-3.10.11.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/Python-3.10.11.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python-3.10.11-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python-3.10.11-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python-3.10.11-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python-3.10.11-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python-3.10.11.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python-3.10.11.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python31011.chm.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python31011.chm.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python-3.10.11-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python-3.10.11-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python-3.10.11-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.10.11/python-3.10.11-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/Python-3.11.3.tgz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/Python-3.11.3.tgz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/Python-3.11.3.tar.xz.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/Python-3.11.3.tar.xz.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-macos11.pkg.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-macos11.pkg.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-amd64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-amd64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-arm64.exe.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-arm64.exe.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-embed-amd64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-embed-amd64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-embed-win32.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-embed-win32.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-embed-arm64.zip.asc,3,to_visit,,,
https://www.python.org/ftp/python/3.11.3/python-3.11.3-embed-arm64.zip.sigstore,3,to_visit,,,
https://www.python.org/ftp/python/3.10.10/Python-3.10.10.tgz.asc,3,to_visit,,,
