url,depth,status,content_type,summary,tags
https://wiki.python.org/moin/PythonConsulting?highlight=%28%5CbCategoryDevelopmentProcess%5Cb%29,3,visited,text/html,"PythonConsulting is a French software development company specializing in Python and open source frameworks, providing services such as consulting, training, and custom development. They also have offices in Europe.","Inventory, LegacyPythonWebsite, Mercurial, PyPiImplementations, PythonConsulting"
https://wiki.python.org/moin/WikiGuidelines?action=info,3,visited,text/html,This summary provides a brief overview of the revision history of the 'WikiGuidelines' page.,"WikiGuidelines, Revision History"
https://wiki.python.org/moin/WikiGuidelines?action=AttachFile,3,visited,text/html,Attached Files No attachments stored for WikiGuidelines. You are not allowed to attach a file to this page.,"attachments, wiki, guidelines"
https://wiki.python.org/moin/WikiGuidelines?action=login,3,visited,text/html,Login - Python Wiki,
http://wiki.python.org/moin/FindPage,3,ignored,,,
https://wiki.python.org/moin/WikiName,3,visited,text/html,"WikiName is a word that contains a group of words with spaces removed and capitalized, e.g. SystemInfo. It automatically becomes a hyperlink to its page. Uppercase and lowercase letters are determined by the wiki software configuration. The default configuration should work for UTF-8 characters (digits are treated as lowercase characters).","WikiName, Hyperlinks, Word Removal, Capitalization, UTF-8 Character Handling, Linking"
https://wiki.python.org/moin/HelpOnLinking,3,visited,text/html,"There are two fundamental linking types on MoinMoin. Brackets ([[]]) are used to link to a target (a local wiki page, an external URL, a file, etc). Braces ({}) are used to embed (transclude/include/show) some target (often an image, but can be text).","Linking Reference, Linking, Embedding, Explanations, URLs, Spaces, Anchors, Preventing Automatically Generated Links, Using link parameters, Setting attributes of the <a> tag, Creating a query string for the target URL, Images, Thumbnails"
https://wiki.python.org/moin/HomepageTemplate,3,visited,text/html,HomepageTemplate - Python Wiki,"Python, Wiki, Python Consulting, Help On Linking"
https://wiki.python.org/moin/CategoryHomepage,3,visited,text/html,,
https://wiki.python.org/moin/HelpOnFormatting,3,visited,text/html,"This page describes using the MoinMoin wiki syntax, including formatting, colorization of text, and code highlighting with Pygments.","HelpOnFormatting, General, Typeface, Colorize text, Colorize code (Syntax Highlighting), Examples"
https://wiki.python.org/moin/HelpOnParsers/ReStructuredText,3,visited,text/html,"ReStructuredText is an easy-to-read, what-you-see-is-what-you-get plaintext markup syntax and parser system designed for in-line program documentation, stand-alone documents, and more. It supports various features such as wiki links, inline images, and include directives.","restructuredtext, docutils, moinmoin, html, wikipedia"
https://wiki.python.org/moin/CategoryPythonWebsite,3,visited,text/html,CategoryPythonWebsite - Python Wiki,"WikiCategories, Admin, AdminDNS, AdminMachines, AdminMercurial, AdminPlanetSetup, AdminTwitterReflector, AdminWiki, BeginnersGuideProgrammers, CgiScripts, DocTools, GuestBook, IntroductoryBooks, KoreanLanguage, LegacyPythonWebsite, PydotorgRedesign, PythonCdWiki, PythonOrgWebsiteRedesignOpenSpace, PythonWebsiteConventions, PythonWebsiteContentMigration, PythonWebsiteCreatingNewTickets, PythonWebsiteDetails, PythonWebsitePyramidDocs, PythonWikiChanges, PythonWikiMaintainers, PythonWikiTasks, SQL Server, SiteImprovements, SpamPrevention, StarshipTransfer, WebFrameworks, WebJanitorialTasks, WebServers, WikiGuidelines, WinniPUG"
https://wiki.python.org/moin/SiteImprovements?action=info,3,visited,text/html,,
https://wiki.python.org/moin/SiteImprovements?action=AttachFile,3,visited,text/html,Attached Files,"attachments, python, wiki, restructuredtext, homepage, help, formatting, pythonwebsite"
https://wiki.python.org/moin/SiteImprovements?action=login,3,visited,text/html,,
https://wiki.python.org/moin/Inventory,3,visited,text/html,"Pydotorg inventory, with a variety of URLs and associated links related to Python websites.","Inventory, MoinMoin, RoundUp Tracker, Jython Tracker, SourceForge Tracker, PyPI Tracker"
https://wiki.python.org/moin/PythonWebsiteCreatingNewTickets,3,visited,text/html,PythonWebsiteCreatingNewTickets - Python Wiki,CategoryPythonWebsite
https://wiki.python.org/moin/BuildBots,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","BuildBots, ReStructuredText, CategoryPythonWebsite, Inventory, PythonWebsiteCreatingNewTickets"
https://wiki.python.org/moin/PythonEditors#Other_Resources,3,visited,text/html,,
https://wiki.python.org/moin/MacPython/PythonDistributionsForMac,3,visited,text/html,"This document discusses available Python distributions for MacOS, including MacPython, ActivePython, Fink, MacPorts, and Homebrew. Each distribution is described with its purpose, installation method, and recommended usage.","MacPython, PythonDistributionsForMac, MacOS, Python, Distributuions, Installers, Tools"
https://wiki.python.org/moin/CategoryJython,3,visited,text/html,A category page for content specific to Jython.,"Jython, Documentation, Python, Java, Eclipse"
https://wiki.python.org/moin/DeadLinks,3,visited,text/html,"The basic method to check if a link is dead involves sending a HEAD request. Advanced tools such as Python modules like 'PCrawler', 'weblinkchecker.py', and libraries like 'LinkChecker' can be used for more advanced crawling techniques.","python, web scraping, link checking, head request, advanced crawling"
https://wiki.python.org/moin/SiteImprovements#Wiki,3,visited,text/html,"This document collects suggestions for improving various aspects of the Python website, including the web site architecture, bug tracker, package index, development workflow, and user feedback. Specific improvements include enhancing user experience with a larger picture, providing a bigger picture understanding, and improving wiki content quality.","Python, website improvement, user feedback"
https://wiki.python.org/moin/jython/,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","jython, PythonEditors, MacPython, PythonDistributionsForMac, CategoryJython, DeadLinks, SiteImprovements"
https://wiki.python.org/moin/InterWikiMap,3,visited,text/html,"# Python additions
Issue http://bugs.python.org/issue
PEP http://www.python.org/dev/peps/pep-
pydotorg http://code.google.com/p/pydotorg/issues/detail?id=

# MoinMoin additions
MoinMaster http://master.moinmo.in/
MoinMoin http://moinmo.in/
FOLDOC http://foldoc.doc.ic.ac.uk/foldoc/foldoc.cgi?query=
# for Germany: bookzilla.de instead of amazon == supporting GNU/Linux and 5% for FSF Europe
# ISBN http://bookzilla.de/shop/action/advancedSearch?action=search&isbn=
ISBN http://www.amazon.com/exec/obidos/ISBN=
RFC http://www.ietf.org/rfc/rfc
FreshMeat http://freshmeat.net/
Thinki http://www.thinkware.se/cgi-bin/thinki.cgi/
PythonFaq http://www.python.org/cgi-bin/faqw.py?req=show&file=faq$PAGE.htp
DseWiki http://www.wikiservice.at/dse/wiki.cgi?
DocBook http://docbook.org/wiki/moin.cgi/
AwarenessWiki http://aware.wiki.taoriver.net/moin.cgi/
PythonWiki http://www.pythonwiki.de/
JuraWiki http://jurawiki.de/
SpackOrg http://www.spack.org/index.cgi/
ESW http://esw.w3.org/topic/
OSPedia http://ospedia.osdir.com/","python, moinwiki, interwikimap"
https://wiki.python.org/moin/InterWiki,3,visited,text/html,"This webpage provides a list of valid InterWiki names, including various wikis and their corresponding URLs. The content covers InterWiki links in Python documentation, Jython, MeantimeWiki, and more.","InterWiki, MeatBall, ColourBlind, LynxFriendly"
https://wiki.python.org/moin/ReStructuredText,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","moinCategoryJython, moinDeadLinks, moinSiteImprovements, moinInterWikiMap, moinInterWiki"
https://wiki.python.org/moin/reStructuredText,3,visited,text/html,"reStructuredText is a complete rewrite of StructuredText by David Goodger. It includes project and release information, development snapshots, documentation on reading reST, writing HTML, and example code.","structuredtext, html, documentation, readings, writing"
https://wiki.python.org/moin/HelpOnTextChas,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates.","HelpOnTextChas, DeadLinks, SiteImprovements, InterWikiMap, InterWiki, reStructuredText"
https://wiki.python.org/moin/TextCha,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates.","TextCha, deadlinks, siteimprovements, interwikimap, interwiki, restructuredtext"
https://wiki.python.org/moin/MediaWiki,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","MediaWiki, Python, reStructuredText"
https://wiki.python.org/moin/%5Bhttp%3A//links/,3,visited,text/html,[http:/links],
https://wiki.python.org/moin/SiteImprovements/WikiSyntaxComparison,3,visited,text/html,Wiki Syntax Comparison,"MoinMoin 1.5 and earlier, MoinMoin 1.6 and later, Google Code, Trac"
https://wiki.python.org/moin/BaijuMuthukadan,3,visited,text/html,I am Baiju M from Kerala. I love Python.,"Python, Kerala"
https://wiki.python.org/moin/CoreDevHelperTools,3,visited,text/html,"This wiki page aims to provide guidance on core development helper tools, focusing on enhancing development efficiency and time management.","CoreDevHelperTools, IDE Integration, Roundup Extensions, Mercurial, Python Wiki"
https://wiki.python.org/moin/EditorsGroup?action=AttachFile,3,visited,text/html,No attachments stored for EditorsGroup. You are not allowed to attach a file to this page.,"attachments, EditorsGroup"
https://wiki.python.org/moin/EditorsGroup?action=login,3,visited,text/html,Login - Python Wiki,"Python, WikiSyntaxComparison"
https://wiki.python.org/moin/TrustedEditorsGroup,3,visited,text/html,"TrustedEditorsGroup is a group of trusted editors at Python.org, consisting of several contributors including GilJohnson, StefanDrees, UcheOgbuji, IanBicking, TimPeters, techtonik, DaleAthanasias, DavidBoddie, MikeMueller, and more. The group aims to ensure the quality and reliability of Python documentation.","Python, Documentation, Editorial Team"
https://wiki.python.org/moin/GopalNarayanan,3,visited,text/html,"GopalNarayanan is a Python user with a specific email address and various roles such as a Trusted Editor Group member. The webpage includes contact information, a category link, and a last modified timestamp.","CategoryHomepage, Email: gopastro@SPAMFREE@gmail.com, TrustedEditorGroupMember"
https://wiki.python.org/moin/RussHensel,3,visited,text/html,Russ Hensel is a new member interested in various programming languages such as SageMath. He is not an expert in Python specifically but has been programming since 1963.,"Python, SageMath, Programming"
https://wiki.python.org/moin/DidrikPinte,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","DidrikPinte, BaijuMuthukadan, CoreDevHelperTools, TrustedEditorsGroup, GopalNarayanan, RussHensel"
https://wiki.python.org/moin/JavierCandeira,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","page, empty, template, User, Login"
https://wiki.python.org/moin/DaveKuhlman,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","DaveKuhlman, BaijuMuthukadan, CoreDevHelperTools, TrustedEditorsGroup, GopalNarayanan, RussHensel"
https://wiki.python.org/moin/GavinJackson,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","Python, Wiki"
https://wiki.python.org/moin/VinayDahiya,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","vinaydahiya, pythonwiki"
https://wiki.python.org/moin/SteveBreuning,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.",
https://wiki.python.org/moin/MilanOberkirch,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","BaijuMuthukadan, CoreDevHelperTools, TrustedEditorsGroup, GopalNarayanan, RussHensel"
https://wiki.python.org/moin/JeffreyElkner,3,visited,text/html,"JeffreyElkner is a high school Computer Science teacher in Arlington, Virginia who has been using Python in the classroom for six years now. He discovered DocTest which has become an essential part of instruction. TDD for beginners rocks! His email is jeff@elkner.net and his home page is http://www.elkner.net.","Python, Education, Computer Science"
https://wiki.python.org/moin/ClintonRoy,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","ClintonRoy, CoreDevHelperTools, TrustedEditorsGroup, GopalNarayanan, RussHensel, JeffreyElkner"
https://wiki.python.org/moin/AustinBingham,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","AustinBingham, CoreDevHelperTools, TrustedEditorsGroup, GopalNarayanan, RussHensel, JeffreyElkner"
https://wiki.python.org/moin/EricYe,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates.","EricYe, CoreDevHelperTools, TrustedEditorsGroup, GopalNarayanan, RussHensel, JeffreyElkner"
https://wiki.python.org/moin/IsaacJames,3,visited,text/html,This page does not exist yet. It can be created using a new empty page or using one of the provided templates.,"moin, IsaacJames"
https://wiki.python.org/moin/DougRezabek,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","moin, DougRezabek, FrontPage, RecentChanges, FindPage, HelpContents"
https://wiki.python.org/moin/ZakiAkhmad,3,visited,text/html,"ZakiAkhmad is a Python developer known for his work in security and organizing meetups. He maintains various projects, including 'Planet Python Indonesia'.","Python, Security, Meetup, Indonesia, Blog: za.github.io, Email: <za SPAMFREE python OR id>, GitHub: https:github.comza, Twitter: zakiakhmad"
https://wiki.python.org/moin/RonDuPlain,3,visited,text/html,"RonDuPlain is a Python Wiki user with contributions in several areas including social media (Twitter), email, and founding member of PyCHO. His email address is ron.duplain@gmail.com.","RonDuPlain, social_media, email, PyCHO"
https://wiki.python.org/moin/AndrewMontalenti,3,visited,text/html,"Andrew Montalenti is a Python programmer who has been working with the language for over a decade. He co-founded and CTO of Parse.ly, and follows @amontalenti on Twitter.","python, developer, co-founder, CTO, Parse.ly"
https://wiki.python.org/moin/SudipKafle,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","SudipKafle, PythonWiki"
https://wiki.python.org/moin/SheilaMiguez,3,visited,text/html,"SheilaMiguez is an email address associated with chipy.org, which is a Python community platform. Her email address is shekay at pobox com and her name is Sheila Herndon.","chipy, python, email, email address, community"
https://wiki.python.org/moin/EduardoAraujo,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates.","Python, EduardoAraujo"
https://wiki.python.org/moin/JosefHeinen,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","JosefHeinen, PythonWiki"
https://wiki.python.org/moin/AudreyRoy,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","audrey-roy, python-wiki"
https://wiki.python.org/moin/IwanVosloo,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","IwanVosloo, JeffreyElkner, ZakiAkhmad, RonDuPlain, AndrewMontalenti, SheilaMiguez"
https://wiki.python.org/moin/AdelMerabet,3,visited,text/html,"Adel Merabet (ad3l) - Website: ad3l.org, Twitter: @m_ad3l, Email: rootatdz [at] gmail","Python Wiki, ZakiAkhmad, RonDuPlain, AndrewMontalenti, SheilaMiguez, AdelMerabet"
https://wiki.python.org/moin/IoannisFilippidis,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","IoannisFilippidis, FrontPage, RecentChanges, FindPage, HelpContents"
https://wiki.python.org/moin/TonyLocke,3,visited,text/html,,
https://wiki.python.org/moin/AnaBalica,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","AnaBalica, ZakiAkhmad, RonDuPlain, AndrewMontalenti, SheilaMiguez, AdelMerabet"
https://wiki.python.org/moin/PaulMoore,3,visited,text/html,,
https://wiki.python.org/moin/TerriOda,3,visited,text/html,"TerriOda is a Python developer, particularly known for their work on GNU Mailman and Postorius. They are involved in the GSoC (Python Summer of Code) program, which provides opportunities for students to work on real projects with experienced mentors.","python, gosc, mailman, postorius, summerofcode"
https://wiki.python.org/moin/JimBartek,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","JimBartek, Python Wiki"
https://wiki.python.org/moin/JondyZhao,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","python, wiki, user"
https://wiki.python.org/moin/IrmenDeJong,3,visited,text/html,"Irmen De Jong is a personal Wiki page that can be accessed through the URL /moin/IrmenDeJong. The page appears to be about Irmen De Jong and includes some information about their homepage and main Python project, Pyro.","Irmen De Jong, Python, Irmen, De Jong, Personal Wiki Page, Homepage, Main Project, Pyro"
https://wiki.python.org/moin/AlanEvangelista,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","AlanEvangelista, FrontPage, RecentChanges, FindPage, HelpContents"
https://wiki.python.org/moin/ScottZeid,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.",
https://wiki.python.org/moin/LuisdelaOrden,3,visited,text/html,LuisdelaOrden is a Spanish editor with an email address and editing responsibilities for OutOfPrintBooks. He is from Spain.,"LuisdelaOrden, Spanish, Editor, OutOfPrintBooks"
https://wiki.python.org/moin/TatianaTylosky,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","moin, page, TatianaTylosky"
https://wiki.python.org/moin/FlorianFuchs,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","FlorianFuchs, SheilaMiguez, AdelMerabet, TerriOda, IrmenDeJong, LuisdelaOrden"
https://wiki.python.org/moin/ArtemPopov,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","ArtemPopov, Python Wiki, FrontPage, RecentChanges, FindPage, HelpContents"
https://wiki.python.org/moin/IvanZim,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates.","IvanZim, SheilaMiguez, AdelMerabet, TerriOda, IrmenDeJong, LuisdelaOrden"
https://wiki.python.org/moin/FatemehTarashi,3,visited,text/html,"Fatemeh Tarashi Kashani is a passionate Python developer with a profound interest in mathematics and computational algebraic geometry, as well as a keen interest in playing and analyzing Othello board games. He joined the TehPUG community in 2013, where he plays an active role in organizing and facilitating TehPUG events. The author maintains a contact email tarashikashanifatemeh@gmail.com.","Fatemeh Tarashi Kashani, Python Developer, Mathematics, Computational Algebraic Geometry, Othello Board Games"
https://wiki.python.org/moin/JoakimKarlsson,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","joakimkarlsson, pythonwiki"
https://wiki.python.org/moin/CyrilleRossant,3,visited,text/html,"The provided webpage content is a 503 error page, indicating that the server cannot handle the requested request due to an unknown service outage or internal failure.","Error, Server Failure, Service Unavailable"
https://wiki.python.org/moin/JamesLopeman,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","python, wiki, user, login"
https://wiki.python.org/moin/AliceZheng,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","AliceZheng, AdelMerabet, TerriOda, IrmenDeJong, LuisdelaOrden, FatemehTarashi"
https://wiki.python.org/moin/JuliaMedina,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","python, wiki"
https://wiki.python.org/moin/NatDunn,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates.","Python, Wiki, User, Login"
https://wiki.python.org/moin/ManoranjanPadhy,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","moin, FrontPage, RecentChanges"
https://wiki.python.org/moin/ReuvenLerner,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","python, wiki, reuvenlerner"
https://wiki.python.org/moin/MackenzieDolginow,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","Python, MackenzieDolginow"
https://wiki.python.org/moin/MalickLingani,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","Python, wiki, MalickLingani"
https://wiki.python.org/moin/DonSheu,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","DonSheu, AdelMerabet, TerriOda, IrmenDeJong, LuisdelaOrden, FatemehTarashi"
https://wiki.python.org/moin/ErikMoqvist,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","user, login"
https://wiki.python.org/moin/HansDembinski,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.",
https://wiki.python.org/moin/LucSaffre,3,visited,text/html,Luc Saffre is an independent Belgian software developer living in Estonia. He is the author and maintainer of TIM and Lino.,"Author, Maintainer, Software Developer, Living in Estonia, Belgium, Private weblog (mostly German), CategoryHomepage"
https://wiki.python.org/moin/MikeMiller,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","MikeMiller, PythonWiki, HTML401"
https://wiki.python.org/moin/RubenOrduz,3,visited,text/html,RubenOrduz does not exist on Python Wiki. You can create a new empty page or use one of the provided templates.,
https://wiki.python.org/moin/AnnaOssowski,3,visited,text/html,,
https://wiki.python.org/moin/RiazMoola,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","RiazMoola, TerriOda, IrmenDeJong, LuisdelaOrden, FatemehTarashi, LucSaffre"
https://wiki.python.org/moin/NicoleButterfield,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","moinNicoleButterfield?action=login, moinNicoleButterfield?action=edit"
https://wiki.python.org/moin/AshwiniOruganti,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","Python, Wiki"
https://wiki.python.org/moin/RobertoRosario,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","Python Wiki, RobertoRosario, FrontPage, RecentChanges, FindPage, HelpContents"
https://wiki.python.org/moin/JackieKazil,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","Python, wiki, user, login"
https://wiki.python.org/moin/CarolWilling,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","Python Wiki, CarolWilling, TerriOda, IrmenDeJong, LuisdelaOrden, FatemehTarashi, LucSaffre"
https://wiki.python.org/moin/StevePiercy,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","StevePiercy, Python Wiki, moin, recent changes, find page, help contents"
https://wiki.python.org/moin/PeterFarrell,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","PeterFarrell, PythonWiki"
https://wiki.python.org/moin/AnnaRavenscroft,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates.","Python, wiki"
https://wiki.python.org/moin/FrankWiles,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","Python, Wiki, FrontPage, RecentChanges, FindPage, HelpContents"
https://wiki.python.org/moin/ClaudiuPopa,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","Python, ClaudiuPopa"
https://wiki.python.org/moin/AmiTavory,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","AmiTavory, Python Wiki"
https://wiki.python.org/moin/FarisChebib,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","python, wiki"
https://wiki.python.org/moin/PoorYorick,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","PoorYorick, Python Wiki"
https://wiki.python.org/moin/LuisEduardoCorreaGallego,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","LuisEduardoCorreaGallego, Python Wiki"
https://wiki.python.org/moin/LauraCreighton,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.",
https://wiki.python.org/moin/JoshPritt,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","python, wiki, user"
https://wiki.python.org/moin/TimGolden,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates.","TimGolden, Python Wiki, recent changes, find page, help contents"
https://wiki.python.org/moin/ErikJohnson,3,visited,text/html,"Erik Johnson is a member of the Albuquerque Python Meetup, a member of the Python community in general, and has several personal interests and projects including programming contests sites, various Python-related sites, Vim tricks, and other programming-related sites.","Python, Programming Contest Sites, Vim Stuff  Python Indentation, Other Stuff"
https://wiki.python.org/moin/ValerioFrittelli,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","Python, Wiki, ValerioFrittelli"
https://wiki.python.org/moin/JohnFields,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.",
https://wiki.python.org/moin/BenHavilland,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","BenHavilland, Python, wiki"
https://wiki.python.org/moin/PacktPublishing,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","PacktPublishing, IrmenDeJong, LuisdelaOrden, FatemehTarashi, LucSaffre, ErikJohnson"
https://wiki.python.org/moin/ArtiomJankovskij,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","ArtiomJankovskij, IrmenDeJong, LuisdelaOrden, FatemehTarashi, LucSaffre, ErikJohnson"
https://wiki.python.org/moin/MartinJones,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.",
https://wiki.python.org/moin/MoisesGomez,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","user, login"
https://wiki.python.org/moin/JamesAllen,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","python, wiki, irmen de jong, luis da orden, fatemeh tarashi, luc saffre, erik johnson"
https://wiki.python.org/moin/ZevAverbach,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.",
https://wiki.python.org/moin/SteinMagnusJodal,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","Python Wiki, SteinMagnusJodal, IrmenDeJong, LuisdelaOrden, FatemehTarashi, LucSaffre, ErikJohnson"
https://wiki.python.org/moin/EdHenderson,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","EdHenderson, IrmenDeJong, LuisdelaOrden, FatemehTarashi, LucSaffre, ErikJohnson"
https://wiki.python.org/moin/FlorisBruynooghe,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.","PythonWiki, FlorisBruynooghe"
https://wiki.python.org/moin/MathiasFrojdman,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.",
https://wiki.python.org/moin/ChalmerLowe,3,visited,text/html,,
https://wiki.python.org/moin/HumphreyButau,3,visited,text/html,"This page does not exist yet. You can create a new empty page, or use one of the page templates. Before creating the page, please check if a similar page already exists.",
